year,lastmod,category,url
2024,2024-01-19T17:17:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/franz-beckenbauer-gedenkfeier-vom-fc-bayern-muenchen-wir-alle-in-deutschland-haben-ihm-viel-zu-verdanken-a-5fcd2339-21c3-43b9-8317-eb2636dc97b3
2024,2024-01-19T15:33:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/expected-goals-und-expected-points-die-fussball-bundesliga-vor-der-rueckrunde-a-4b226e4e-2d74-4d17-8e48-920f86646962
2024,2024-01-18T17:30:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/mainz-05-und-union-berlin-spiel-wegen-winter-wetter-abgesagt-a-88897687-91a9-4914-b2e1-cd9f20ed1f79
2024,2024-01-18T14:56:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/bennie-muller-ist-tot-der-mann-bei-dem-sich-johan-cruyff-seine-zigaretten-besorgte-nachruf-a-c3de2f44-55c3-4396-b00a-feaca1cc20d6
2024,2024-01-18T14:55:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/jordan-henderson-in-saudi-arabien-er-hielt-es-keine-sechs-monate-aus-a-307dd0a5-4b9b-4a78-8fc9-6caef334479d
2024,2024-01-18T14:35:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-transferticker-union-berlins-sheraldo-becker-wechselt-zu-real-sociedad-a-9e0f1fc5-14a2-40fc-b123-14552d083db3
2024,2024-01-18T17:21:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fa-cup-fan-der-wolverhampton-wanderers-springt-als-vierter-offizieller-ein-a-e90465af-0a22-4543-a42c-66a355c71849
2024,2024-01-18T12:50:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-quiz-fuer-welches-turnier-konnte-sich-die-dfb-elf-nicht-qualifizieren-a-783b6a3a-5faf-4807-90ff-cd275d03d3ee
2024,2024-01-16T16:08:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/nachruf-auf-kay-bernstein-von-hertha-bsc-praesident-aus-der-kurve-a-337f554c-f568-4d97-a495-67ab0fd41c16
2024,2024-01-16T14:16:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/weltfussballerin-aitana-bonmati-geboren-um-grenzen-zu-sprengen-a-0df15400-d644-416a-b20c-e8925dfe6fb5
2024,2024-01-16T15:35:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/2-fussball-bundesliga-hertha-praesident-kay-bernstein-ist-tot-a-348f02dc-c22b-4542-916d-9a66d0f1e9a9
2024,2024-01-16T09:45:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/jose-mourinho-muss-bei-der-as-rom-gehen-a-c0f10299-b82f-47b6-aae3-62db10e9e564
2024,2024-01-16T08:42:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fifa-weltfussballer-lionel-messi-statt-erling-haaland-das-ist-ein-skandal-a-e7d58c79-ee43-4530-8001-7c8bba8a7165
2024,2024-01-16T09:40:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fifa-weltfussballer-aitana-bonmati-ist-beste-fussballerin-pep-guardiola-und-sarina-wiegmann-sind-beste-coaches-a-9b0e8282-2a45-48a7-bbe9-3b39b27fabb2
2024,2024-01-16T09:40:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/lionel-messi-wird-noch-einmal-fifa-weltfussballer-des-jahres-a-d1dc885d-9493-4bad-9aca-46a5c10a4541
2024,2024-01-15T18:49:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fc-bayern-muenchen-und-max-eberl-die-suche-nach-dem-neuen-mr-fc-bayern-a-15674635-c469-4341-8b4a-13c4402b9c96
2024,2024-01-15T16:11:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/asien-cup-juergen-klinsmann-und-suedkorea-siegen-zum-auftakt-gegen-bahrain-a-ae17a0d4-6dd8-4a5f-b75b-60c514dab9b7
2024,2024-01-15T12:36:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/tuerkei-sagiv-jehezkel-bei-antalyaspor-eine-geste-mit-folgen-a-8e485391-9856-4a88-9ad9-6df3a32d12dd
2024,2024-01-15T02:14:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/tuerkei-antalyaspor-stellt-sagiv-jehezkel-nach-anti-hamas-botschaft-frei-a-87120db0-4c5a-48d9-8af1-f12dc3d2b696
2024,2024-01-14T23:05:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/real-madrid-gewinnt-supercup-gegen-fc-barcelona-vinicius-junior-mit-dreierpack-a-1216d234-3eba-4340-9bea-c69890bb441f
2024,2024-01-14T19:27:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-borussia-moenchengladbach-besiegt-vfb-stuttgart-robin-hack-trifft-nach-20-sekunden-a-2eeae88e-86f2-4932-96c8-643ded317ebc
2024,2024-01-14T17:34:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/bundesliga-vfl-bochum-und-werder-bremen-trennen-sich-remis-durch-zwei-traumtore-a-877f44b4-31d7-4611-9338-dbdbecb0b203
2024,2024-01-14T12:01:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/robert-lewandowski-steckt-beim-fc-barcelona-in-der-schwersten-krise-seiner-karriere-a-7e73b07f-28ae-4b38-8611-d7ae659d4dad
2024,2024-01-14T11:23:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/jadon-sancho-nach-rueckkehr-zu-borussia-dortmund-der-ball-ist-immer-noch-sein-freund-a-0b907cd9-1100-49c9-9bc0-de4d62aee7a7
2024,2024-01-13T21:30:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/premier-league-manchester-city-gewinnt-3-2-gegen-newcastle-united-kevin-de-bruyne-trifft-a-bc69f97f-605f-43bf-8c41-5a92141fc159
2024,2024-01-13T20:25:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-borussia-dortmund-gewinnt-bei-darmstadt-98-jadon-sancho-legt-fuer-marco-reus-auf-a-8edf36f7-cd14-48a6-9a16-e40191efdf5f
2024,2024-01-13T17:30:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-bayer-leverkusen-gewinnt-beim-fc-augsburg-eintracht-frankfurt-schlaegt-rb-leipzig-a-6afb3568-98fe-409e-880d-d5dd5fd10772
2024,2024-01-13T16:13:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/panini-sammelalbum-ueber-schiedsrichter-doppelter-markus-merk-gegen-einen-felix-brych-a-2c29b963-66ed-4aac-9077-a3bcf2017165
2024,2024-01-13T11:51:00+01:00,Frauenfussball,https://www.spiegel.de/sport/fussball/fussball-der-frauen-lina-magull-wechselt-vom-fc-bayern-zu-inter-mailand-a-cbca1dd8-dcd3-4fa5-93e3-89f299cff57f
