year,month,lastmod,category,url
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-super-league-transfers-und-testspiele-1-1
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-transfer-news-sio-von-basel-nach-bastia
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-shaqiri-taucht-mit-inter-erneut
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-celtic-gewinnt-erstes-old-firm-seit-3-jahren
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-werder-und-augsburg-mit-heimsiegen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-bony-fuehrt-ivorer-in-den-halbfinal
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-champagne-muss-kandidatur-zurueckziehen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fringer-luzern-ist-ein-spannendes-pflaster
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-sl-news-serey-die-zum-vfb-stuttgart
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-mehmedi-mehrere-wochen-out-xhaka-verlaengert
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-schuerrle-transfer-zu-wolfsburg-perfekt
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-yb-hofft-auf-allzweckwaffe-gerndt
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-redknapp-gibt-amt-bei-queens-park-rangers-ab
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-salah-von-chelsea-zur-fiorentina-abgeschoben
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-deja-vu-fuer-bayern-1-1-gegen-schalke
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-sl-news-aarau-holt-stuermer-sliskovic
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-shaqiri-fuer-die-europa-league-nominiert
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fcz-mit-fragezeichen-in-der-offensive
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-udo-lattek-verstorben
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-borussia-dortmund-krebst-weiter
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-elfenbeinkueste-erster-afrika-cup-finalist
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-higuain-wirft-inter-aus-dem-cup
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-costanzos-neuer-anlauf-in-der-provinz
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/em-qualifikation/em-qualifikation-u21-nati-england-als-haertester-widersacher
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-hertha-entlaesst-luhukay
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-ghanas-finaleinzug-verursacht-tumulte
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-spycher-der-abstiegskampf-bleibt-bis-zuletzt-spannend
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-barnetta-leitet-schalker-sieg-ein
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-marokko-hart-bestraft
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-rotblau-kann-sich-nur-selber-schlagen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-dortmund-findet-zum-siegen-zurueck
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-boese-derby-pleite-fuer-real-madrid
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-mancity-von-hull-city-zurueckgebunden
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-kein-sieger-zwischen-luzern-und-yb
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-zuerich-bezwingt-st-gallen-locker
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-gc-mit-tami-auf-in-ruhigere-gefilde
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-vaduz-sion-verschoben
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-thun-und-aarau-teilen-punkte
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-effizientes-basel-vermiest-tamis-gc-debuet
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-rueckschlag-fuer-leverkusen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-megaflop-von-leih-goalie-bringt-ajax-den-sieg
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fcz-verlaengert-mit-yapi-und-holt-sangone-sarr
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-penalty-drama-entscheidet-afrika-cup
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-erster-sieg-fuer-shaqiri
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-abwechslungsreicher-start-ins-neue-jahr
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-favre-und-die-fohlen-eine-vierjaehrige-erfolgsgeschichte
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fussball-news-ersatztermin-fuer-vaduz-sion-bekannt
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-definitiv-drei-gegenkandidaten-fuer-blatter
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-reus-haelt-dortmund-die-treue
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-hickhack-zu-ende-salatic-zum-fc-sion
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-ibrahimovics-selfie-mit-seinem-double
2015,2,,Frauenfussball,https://www.srf.ch/sport/fussball/frauen-nationalteam/frauen-nationalteam-frauen-nati-startet-mit-niederlage-ins-wm-jahr
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-liverpool-gewinnt-dank-einem-joker-tor
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-salatic-und-der-blick-nach-vorne
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-last-minute-sieg-fuer-chelsea
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/challenge-league/challenge-league-traenen-und-psychologische-hilfe-sforzas-emotionales-gestaendnis
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-fussball-news-deschamps-verlaengert-in-frankreich
2015,2,,Frauenfussball,https://www.srf.ch/sport/fussball/frauen-nationalteam/frauen-nationalteam-frauen-nati-mit-zweiter-niederlage-gegen-portugal
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-thun-bereitet-lizenzeingabe-vor
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-dortmund-macht-weiteren-schritt-aus-der-krise
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-porto-gelingt-hauptprobe-vor-basel-spiel
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-sions-neuzugaenge-vor-der-bewaehrungsprobe-beim-meister
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-bayern-mit-kantersieg-xhaka-schiesst-gladbach-ins-glueck
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-basel-rettet-mit-starker-reaktion-das-remis
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-gc-verliert-auch-gegen-yb-2-4
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-christian-schneuwly-keine-fehlpaesse-zu-alten-teamkollegen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-spektakel-dramatik-und-ein-vier-tore-mann
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-nullnummer-in-st-gallen-vaduz-loest-sich-von-abstiegsplaetzen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-shaqiri-trifft-bei-inter-sieg-messi-mit-dreierpack
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-freiburg-gelingt-befreiungsschlag-im-kellerduell
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-thun-siegt-verdient-beim-fcz
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-favre-mit-dem-assist-xhaka-mit-dem-tor
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-sl-news-sion-holt-zverotic-von-fulham
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-fc-porto-der-titelsammler-aus-der-hafenstadt
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-schachtar-donezk-fussball-wird-zur-nebensache
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-schweizer-in-der-bundesliga-von-0-auf-66-in-52-jahren
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-ausgeruhtes-chelsea-gegen-angeschlagenes-paris
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-schweizer-martin-schmidt-neuer-mainz-trainer
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fc-zuerich-holt-armenischen-nati-spieler
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-wenger-erklaert-das-phaenomen-porto
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-martin-schmidt-wie-phoenix-aus-der-asche
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-bayern-findet-gegen-schachtar-kein-mittel
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-courtois-rettet-chelsea-ein-remis-gegen-psg
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-schalke-wittert-chance-gegen-real-madrid
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-jackson-martinez-der-star-im-starken-kollektiv
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-ein-serbe-fuer-den-fc-st-gallen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/europa-league/europa-league-vorfreude-und-zuversicht-bei-yb
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-konkurs-ueber-parma-verhaengt
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-glanzloser-real-sieg-auf-schalke
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-basel-mit-schmeichelhaftem-remis-gegen-porto
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-basel-effizienter-geht-es-kaum
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/europa-league/europa-league-everton-keeper-tim-howard-grosse-karriere-trotz-handicap
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/champions-league/champions-league-walter-samuel-hoffnung-auf-wuerdigen-schlusspunkt
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/europa-league/europa-league-everton-blues-im-roten-reich
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/europa-league/europa-league-shaqiri-trifft-fuer-inter-wolfsburg-und-napoli-souveraen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/europa-league/europa-league-yb-von-everton-gnadenlos-zerzaust
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/europa-league/europa-league-gestatten-romelu-lukaku-der-yb-schreck
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/europa-league/europa-league-kritik-trotz-tor-wieder-knatsch-um-balotelli
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-dortmund-macht-weiter-boden-gut
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-verruecktes-comeback-erst-patzt-torhueter-hitz-dann-trifft-er
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-mainz-siegt-bei-schmidt-debuet
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-manchester-united-patzt-in-swansea
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-barcelonas-hoehenflug-gestoppt-psg-uebernimmt-leaderthron
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fcz-gewinnt-hitziges-stadtderby
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-zu-viel-schnee-sion-st-gallen-abgebrochen
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-yb-fcb-von-fouls-penaltys-und-starken-ersatzleuten
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-vaduz-trotzt-thun-einen-punkt-ab
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-luzern-gibt-die-rote-laterne-ab
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-everton-mit-remis-gegen-schlusslicht-real-erfuellt-pflicht
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-hrgota-rettet-gladbach-einen-punkt-wolfsburgs-dost-in-torlaune
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-gerndt-fuehrt-yb-mit-doppelpack-zum-sieg
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-schmidt-und-die-once-in-a-lifetime-grandiositaet
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-hitz-und-das-torhueter-lastminute-kunststueck
2015,2,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fcb-zwei-schwache-spiele-und-viel-verunsicherung
